pickup_weekday;appearance;first_grid;grid_cnt
5;7;23b7aa7d0156eeea;73
5;7;23e35bb5e13d1fcf;4
5;7;23fae3f1f69dddfa;121
5;7;241e3c0b5d48271f;15
5;7;24b2cb1737723e8a;9
5;7;24f4a474b7acc788;6
5;7;2578eff22a77ea42;16
5;7;25af163cde886f41;7
5;7;263b56a28905264e;2
5;7;263f72924b83f561;1
5;7;267d2b84b81da247;1
5;7;268c1206dde1ba2b;1
5;7;26a416c853f0e598;2
5;7;26a60558fad2a01c;26
5;7;27443b0f793bef2d;12
5;7;2746f4b6f1e2183e;13
5;7;274f1ce0deda795f;46
5;7;277751847f06ad46;2
5;7;27c98e0c67fee9c6;3
5;7;28129de1881e438e;102
5;7;28a9ecabe8303266;2
5;7;299b29a524e74041;1
5;7;29a68d56e43abe15;19
5;7;29b558c1a02b6ebe;9
5;7;2abb2b2a01fa36f2;1
5;7;2b470649df69a897;115
5;7;2b8497af6a8af29b;1
5;7;2be40671a3d81f98;3
5;7;2c0b40a964c07f6b;1
5;7;2c20963dd3be48dc;2
5;7;2c3bd99e1aea3fcb;12
5;7;2c5898e26492fb2d;4
5;7;2c66ecdd224fa2d2;1
5;7;2cd74b6d6ae6be16;3
5;7;2d1dc69cadf42e8c;1
5;7;2d380175ed4277fb;5
5;7;2d6f2fa3d9fd65b0;40
5;7;2debe6ae3fa8ef6d;147
5;7;2df9b76c3782b815;2
5;7;2e6b3010077a22bc;57
5;7;2e7086d77fc6e41a;1
5;7;2e9b36f7a6e8627b;2
5;7;2eadb9d8f64572ff;161
5;7;2ec67eb25b3eb4e3;17
5;7;2ed66b45dc347c3a;57
5;7;2ef568511b30202b;5
5;7;2efb3f83444bbb10;76
5;7;305fab5b6c6431f3;7
5;7;3093f74bed24a9af;1
5;7;310136fe4409c87c;12
5;7;310c5bac13100430;109
5;7;317ea950ce3202f0;5
5;7;31886db5b146394a;104
5;7;31cba454d35eabc5;15
5;7;31d641e71bef7152;1
5;7;325ac71194e6fe59;1
5;7;329b0aefba61c434;5
5;7;32c7ebf4f4190ab9;2
5;7;32e3f2fabff90c49;24
5;7;342e9f8179427d28;5
5;7;345abca9ca155920;8
5;7;349840002e678ce2;1
5;7;357702cea0116769;1
5;7;3582f2352d131a7a;4
5;7;361516d75566d940;96
5;7;3627005fd38e4201;28
5;7;367c8942f852ac2f;2
5;7;367e0efa16933a7b;3
5;7;36c5aff1e6b9af84;6
5;7;36dd8a1f5da00076;1
5;7;36f33d307ff912d2;5
5;7;370505695244d105;2
5;7;37286f185a56d646;5
5;7;37291c50e5ee8664;9
5;7;379300c20ee553e4;35
5;7;385e4e96a7bb1f20;2
5;7;386c78bc3c226d88;103
5;7;38d71e42c85d4b59;1
5;7;390a600ae7dad222;77
5;7;39f29f8b1d64ac43;1
5;7;3acc275279e27dad;2
5;7;3b57a6c7c13c41e6;4
5;7;3b6c59bbcd98275f;7
5;7;3b7be7b6774b122b;28
5;7;3b9c8d234c9b6b94;9
5;7;3c587f2be5287dc4;2
5;7;3cfbcf80c4f5a871;8
5;7;3dc3a0d7bd9f272c;51
5;7;3dc670e9372f8f1c;4
5;7;3dc8f4c2a86b1d68;1
5;7;3e07674fc224aef6;1
5;7;3e43cf9a0d87aefb;5
5;7;3e7e53dc222a7be6;23
5;7;3f243b7692408ac4;2
5;7;3fbb34734ed326f4;1
5;7;4064efaeea8f671f;66
5;7;4079cbbbbe9bf4ff;2
5;7;409476fcffd85353;8
5;7;4114d120ada7b7db;1
5;7;4156c8ef20df8083;145
5;7;41871467c3c7b96a;19
5;7;41e70789361acb14;7
5;7;42c17d929b7ca543;2
5;7;42f1a5c9ac09b75c;1
5;7;43af6a6cff81b90e;1
5;7;43c299d984f002fa;1
5;7;43c864ac3e55bdbf;1
5;7;445cf89fa4c94f1e;6
5;7;44b47a5cd2ce68c9;6
5;7;45133642c883ffeb;2
5;7;45ad5a81b8a8224d;1
5;7;45bf102ab481029e;6
5;7;468eafafeb7f14d5;7
5;7;46c90c25534ab99a;128
5;7;46d436e0a83ebb99;14
5;7;47cf226bda921425;37
5;7;4877afc0f8f8fc01;3
5;7;48f51a8a374cd4dc;4
5;7;49b8a64e44aec5c8;1
5;7;49bcbf28db15d6a9;3
5;7;4a6b3ca897b86c10;2
5;7;4a8cdca03a93f78c;4
5;7;4ac3b00a5d5abd4f;3
5;7;4acbf16402546104;65
5;7;4ad5225dd49d7903;1
5;7;4b539521f58a1b6b;6
5;7;4b6f2ddd673db412;162
5;7;4b87ff9bcdd961df;1
5;7;4bd0daed2a880f5f;4
5;7;4bf82acd3d967f12;1
5;7;4c0865213d634164;1
5;7;4d39a34d54de12fb;6
5;7;4d4771cec829688d;4
5;7;4db8f311f62e237a;148
5;7;4e3ede4a89283b66;5
5;7;4e4561e6c13c4308;1
5;7;4e6ab406af4a842b;157
5;7;4e6b60761ce6ede4;2
5;7;4ec7c2e2e2fcc0e3;131
5;7;4f1e762ee6089ba1;1
5;7;4f39d1385e334e04;43
5;7;4f844fd3fe6f0768;1
5;7;4fdcece79c0f204f;4
5;7;5078e86de18ccd3f;70
5;7;507be503ccbadd49;18
5;7;50b316a0d09d50fe;22
5;7;512f3c2e85d81bf3;77
5;7;517faa6207c13f5c;2
5;7;51bc3b2595d7d0c8;1
5;7;52968024eb5a8c68;58
5;7;52c35514fca792c3;5
5;7;52d91f5de9032b5c;1
5;7;5358c7a092b2e920;7
5;7;53d332a2192d0870;79
5;7;53e5f5b4b51656aa;7
5;7;541104d3641295d1;86
5;7;54f0dbb54c2a6cfb;53
5;7;551a468eb2592547;1
5;7;55671105a8d2de4d;3
5;7;56213b2244c35f38;1
5;7;56582b62268c13a8;3
5;7;56779cab91597fda;6
5;7;571206063d7afe56;6
5;7;571321e8c81a9f49;1
5;7;5751a95072e4d748;5
5;7;57acdcbe7159c9ec;2
5;7;57b93a3a454e02f7;1
5;7;57ca17982abafc77;21
5;7;57d92ad44de2d8cb;68
5;7;58beb238a84d91ed;112
5;7;5921b73ffa2acb93;7
5;7;5b1b68fb3e3593bc;1
5;7;5bc416b12315fec4;295
5;7;5c00dec1341f4d7d;1
5;7;5c331d6f6d5495a3;1
5;7;5ce3b643a2fce2e5;29
5;7;5e0cfb5cfb7c4deb;16
5;7;5ea2696b91278f1d;3
5;7;5eae29422bb431e6;9
5;7;5ecb2b470050bf34;30
5;7;5eda87bfc02bc16c;1
5;7;5f40384ff889cd46;3
5;7;5f61cd1f05d9e2fb;3
5;7;5ff970297f3ca58a;9
5;7;602f92aa0525336e;1
5;7;6036d235abdda79f;1
5;7;60e81e56344471a6;1
5;7;613f8d7f81beeff3;80
5;7;617fc087efff5182;139
5;7;61fa97c4227a2d73;67
5;7;621f92c7bfd68fd2;11
5;7;6271fb2129294bec;1
5;7;636ca81ba94c7710;54
5;7;63d737d2b0e002c2;22
5;7;640da10ce5dc3a31;38
5;7;641a3f669400dc3f;139
5;7;642f582cbe13d950;58
5;7;64902500c3e9c92f;1
5;7;651a058d5d633d0f;3
5;7;651d6571c2eb46c3;6
5;7;65addb47eff56c84;1
5;7;65da3bac697aacd4;1
5;7;668a8a722c0aefd0;5
5;7;66c94467c8d690b9;1
5;7;6732f22d15547417;53
5;7;674ca394ac845e91;33
5;7;6776a735864a0c4d;1
5;7;677aa6c9a057914c;29
5;7;67b2547e426c235e;3
5;7;67d09795bf70520e;38
5;7;67d1db753fbd0b79;5
5;7;6848927f2328b2cc;110
5;7;68e541e281df313a;1
5;7;69339be3db147069;57
5;7;69cdc267aa14ac09;1
5;7;6a2d5aa4298d1017;55
5;7;6a2e19aab9740e29;124
5;7;6a3f68002d34a157;13
5;7;6a54e2deaeffaa89;1
5;7;6a56e02cfc230303;1
5;7;6a637710aca04528;63
5;7;6b02c8327bb2f507;27
5;7;6b035865a206ad0e;5
5;7;6b0cc24480e38c38;44
5;7;6b6d66e2dc5c90b7;37
5;7;6b91684aa7dc7101;125
5;7;6be60ad31e801f9d;15
5;7;6bec7f75f6836a6b;2
5;7;6c02d478a91414bc;108
5;7;6c8b6c1664c8c75b;2
5;7;6c9cceeb05433818;31
5;7;6d0cd1b1739a1b0e;1
5;7;6d304f4597f434ad;1
5;7;6d82a7eb7fd74ea6;23
5;7;6d9549ae46c0c2e5;13
5;7;6e75027d35af4b89;2
5;7;6ee7d0de09d28b9e;51
5;7;6f199f7e703992ed;5
5;7;6f6ef16c18b30149;85
5;7;6fd10d5159a5c917;96
5;7;6ff533dd43e66749;95
5;7;7025c9cbefee9356;3
5;7;70345418a2b80e8d;1
5;7;704cde469a677b6e;1
5;7;7068b2be0bf09330;7
5;7;70a9bd34956a1534;41
5;7;7179ea6231b95e1a;176
5;7;720c4f788cc3b0ba;1
5;7;7229fcda2da50078;5
5;7;722a58d81bc8a6d1;10
5;7;7249aaa7b0e0e07b;10
5;7;724a88670b965e5a;50
5;7;7263932d4b8ab305;42
5;7;728196f8630057f0;7
5;7;7287fe5c7d4403bd;65
5;7;73a578c597621dee;4
5;7;73af9158096a6c27;5
5;7;73f9ea19c4c5f934;26
5;7;7461298166b59abb;13
5;7;748821b1d59211cd;43
5;7;74de14f0d012c792;4
5;7;7514c3ee86caf57f;13
5;7;75887598514b7042;4
5;7;75aa2e1c00ecc682;3
5;7;7630c17cb951e013;63
5;7;77a5fd6851636a52;1
5;7;7868818e60fe4e97;77
5;7;78aafeada01a51ab;61
5;7;78d5bb8363b1b653;2
5;7;78ef0dcf2c270cd4;1
5;7;78f64776efe58a29;1
5;7;78fed765b3c73301;1
5;7;7909e9fb0ac4b056;137
5;7;790e34b1204eb4a0;4
5;7;7944bbe4cdcde0c1;39
5;7;7947f2851f62f221;73
5;7;79a0fe15e57e8f67;72
5;7;79b14d85f93977e4;43
5;7;7ac6da1c1ea9b211;6
5;7;7adeede4daf43b8c;1
5;7;7aedc33ee4ac83d3;7
5;7;7b2f5d75bac4ba28;122
5;7;7b62704f2bd11818;19
5;7;7b97982638d9a5f0;1
5;7;7be9d462cbf515b4;1
5;7;7bf04e2844c9bc9b;6
5;7;7d01bb936352f91f;8
5;7;7d2684c9d84ed620;8
5;7;7d683f0e24de6d08;1
5;7;7d97c83cf797acab;2
5;7;7db96b441ba48546;9
5;7;7ddbcc6dbdea6778;7
5;7;7e17b1ecff26cca5;32
5;7;7e19e254a642f5a2;1
5;7;7e69074f34788f2c;70
5;7;7e7e0fcd80e96caa;6
5;7;7e8fbeed731678c7;14
5;7;7ebeb9a4d8a89061;6
5;7;7ec074160c4649e9;59
5;7;7ed4cc86a72c9316;76
5;7;7ef0f6366cffd5b4;1
5;7;7f0cc0e4bacef2d8;5
5;7;7f6b780eea93b409;253
5;7;80848968b07d92c9;9
5;7;80c7d26ffcbabaab;3
5;7;80ce837ff676416e;11
5;7;81d5405aa5644e4f;1
5;7;820535708cc56c72;121
5;7;827e8760989d662b;1
5;7;82eb2312ad9113f0;21
5;7;8338464bf1ae9ca4;30
5;7;8344f7bed9d41894;25
5;7;8389b3717e0e9195;39
5;7;83b441c671abf049;168
5;7;83eb00760ffd03fa;36
5;7;83f73bf4ccf554ab;3
5;7;83fd0dce987f46ea;179
5;7;8459c868ef4bcf68;1
5;7;8493df787a9f6923;3
5;7;84c34609c2303eca;7
5;7;8530fa3530dee5ea;1
5;7;8553ca158376058b;9
5;7;8584f4682edbfb74;1
5;7;86069ca54984cec2;1
5;7;8639109257d7a656;40
5;7;868abcb5aaf24ab1;1
5;7;86ad32231bdc5d44;3
5;7;86f7c52ac9beccc7;8
5;7;8725face70e62459;10
5;7;87949fdb1919c16b;5
5;7;886b4993982926ff;7
5;7;88832a801096a80c;40
5;7;889386c312e02f8a;103
5;7;88b82d5ae3f7548d;3
5;7;88d2083e762eb721;2
5;7;88db527f5e87df9e;1
5;7;88e0b7e48eddd6e7;20
5;7;88eaa153d7ad03a3;5
5;7;892b68202a3765b1;16
5;7;89e5b7ac54bb55f3;2
5;7;8a0e7a01e7bd8289;1
5;7;8a1ea954f12ba2cc;3
5;7;8a3e4fd75e40f25f;1
5;7;8a878c747c4bb9c7;66
5;7;8a931b451626d90c;1
5;7;8a96f1f786c83282;43
5;7;8acb05f6f4a80ba3;10
5;7;8b626bd61f01a5ea;36
5;7;8b9891778c77b2e9;1
5;7;8ba6f1b7541f1b1e;11
5;7;8bb2c5ebcdb54493;67
5;7;8c8cbe1da6cc284e;1
5;7;8d0e34ab2df0fa74;9
5;7;8d41d1071874ad3e;25
5;7;8e1790041fe328d1;27
5;7;8e2bad62a2d6650e;1
5;7;8e553fc7d045e1f3;1
5;7;8ea3880ce46c719c;17
5;7;8f589348ea437b40;26
5;7;8f59dc4927fdd71c;1
5;7;8f8b5b1d83a0a9ce;5
5;7;8fc180d61d059365;23
5;7;90023e59e1016b6a;51
5;7;90b162436d3fff7d;47
5;7;90e01b533621ea56;120
5;7;911411a9cf12c95d;2
5;7;9151b81eb7871705;1
5;7;91666291d4b3757e;13
5;7;91882e9a93218826;2
5;7;919a8c658da42871;1
5;7;91c3d32a37c02041;3
5;7;91ddb22e11f8988f;1
5;7;9217e32fdf4b0d24;10
5;7;926ccf463313a954;3
5;7;926d27c14e84f5d0;20
5;7;93276aa32bb7a639;11
5;7;9327f47f02775f32;2
5;7;93667eabff8e791c;1
5;7;93aae5855eeb9a0c;5
5;7;942da3b21cde186b;91
5;7;9454535ceb37eba4;150
5;7;9455dd488064433a;12
5;7;949660e77d8669e3;6
5;7;94aa715f0bd10628;1
5;7;94be0752a9fa25ed;109
5;7;950ebd04f81cf397;31
5;7;951274245f9af3bd;6
5;7;95b62981e506a37e;4
5;7;965f8d6fc4b5732d;1
5;7;968cbb1ad19d4e55;38
5;7;9694e8428b2bd39e;3
5;7;96e2211cfe087082;163
5;7;96ea9afccf0a1b20;8
5;7;970f7a2bc7209651;7
5;7;97243677f83bd758;163
5;7;972e69e6813accb9;1
5;7;9738cb212c075f41;1
5;7;97422345ecfd3496;1
5;7;97b773652feb2738;32
5;7;97c6fd1c19b13696;2
5;7;97dec8a17f363139;7
5;7;980ed02867549fae;82
5;7;9925b2f98ce3a5bc;2
5;7;99734c072d6d3714;9
5;7;99f7373ee601abeb;7
5;7;9a02b7e36d43e5ba;5
5;7;9a41e2651354e361;28
5;7;9aa87790987b38ae;3
5;7;9afea425734c0d96;55
5;7;9b0830119f6d88b8;1
5;7;9b3d9ba53a56b0a8;58
5;7;9ba11123d0d92fd0;4
5;7;9baf2d430c83f4f6;2
5;7;9be4ff4168d082d4;76
5;7;9c5930da040e2838;1
5;7;9c686217a5441176;17
5;7;9d23dfcea1155312;9
5;7;9d2739e10948e232;198
5;7;9d6360c541cb13c7;2
5;7;9ee087ac8b7b63c9;9
5;7;9ef8be81bdedcf31;65
5;7;a0113f7277dc3ea1;65
5;7;a065180a224355d2;1
5;7;a0aecf3970f1e4e7;50
5;7;a1b073834573b3dd;2
5;7;a232d421b7e268ee;1
5;7;a2f5a79cc0afe0e9;1
5;7;a33016fcc5fcfcc2;3
5;7;a34194fe070f47e6;1
5;7;a344776ebf984224;37
5;7;a3723399878ff66d;1
5;7;a4051962ebeb700b;7
5;7;a41ad73708f0aeb6;2
5;7;a43325d6643074ca;2
5;7;a4489cb381bc47c5;43
5;7;a45caca1e0cb231d;1
5;7;a5157366804610c6;1
5;7;a5881627ceddbae0;6
5;7;a5ce6e8819c0acf4;16
5;7;a7744b26e90930bc;1
5;7;a7ce65024bd9a1f6;74
5;7;a808bd2970109f9e;1
5;7;a836f2aaaabbd735;1
5;7;a8553ac08ef83289;1
5;7;a863a7e0fba1f8a8;1
5;7;a910b5067485311f;71
5;7;a931c13e93fa9726;1
5;7;a9f9debdfc379190;3
5;7;aa123109d37c99be;1
5;7;aa765c413c635f48;4
5;7;aa88ee1ed20efdba;8
5;7;ab496833281ec510;1
5;7;ab924e686d5dad1c;1
5;7;ac4baf35da2055f0;20
5;7;ac4c33c4b1b120fa;2
5;7;accc4b86f8cd7334;11
5;7;accca8f385888ed2;3
5;7;ad303f0378fb907c;123
5;7;ad61656e6ef29ce2;3
5;7;ad739c6fa35e693c;3
5;7;adb7bb616c8cc4fb;14
5;7;add1427f8413d2c9;1
5;7;add869e4f4ef41d5;3
5;7;ae7ae45ff494d2d8;22
5;7;ae982cdb7031793c;2
5;7;aeb1556825edf1f6;1
5;7;af4a90c279ffaa6b;2
5;7;af8e2d03d4b1779c;3
5;7;af9d2d19e19b311a;4
5;7;afcd0b4d243baf7e;12
5;7;b05e8b784f2ec6a7;1
5;7;b07ea9afe21d3c58;13
5;7;b0a4bc0e35c6f566;115
5;7;b0d33ed23d931431;23
5;7;b0f9665f3a4fb94a;2
5;7;b1588983d3e22f78;2
5;7;b1f19397cfa30b91;1
5;7;b28ae973e42fa0be;117
5;7;b2a39508756e29a5;3
5;7;b2a648624a36bf2a;6
5;7;b2d557e7ad153625;1
5;7;b2f430c44196c803;1
5;7;b307f546356a4f1f;1
5;7;b31c4cc0c729f6d6;18
5;7;b371e2b80e2a98fe;139
5;7;b3841a1c37d6edeb;6
5;7;b3903b2dd653aedf;1
5;7;b45278d8e3dd712b;91
5;7;b4fce9cf645fcb34;1
5;7;b511e4165a7dcc8b;1
5;7;b58f4054f6830ea5;2
5;7;b5e5d49f4fbbc4bb;49
5;7;b6a1bbefd0a69630;5
5;7;b6a3999a39176dc7;7
5;7;b6ab01724d2a0b92;1
5;7;b7085a5d8d394e58;1
5;7;b70d6b31c926f934;2
5;7;b76f795ed9a3d55a;2
5;7;b772168488f083d0;7
5;7;b7e5a8e8bc9f3918;2
5;7;b82435c9954e5406;29
5;7;b88b495b4a29e5ff;2
5;7;b8e6e2be4ec50cfb;1
5;7;b8fb4a2edafc08d1;3
5;7;b9a22e5ad3c20243;18
5;7;ba8db89167fcf4c8;2
5;7;ba95f89219b105c9;3
5;7;bb3f10ecc3b6e603;1
5;7;bb5404544ea075dd;8
5;7;bb735d43d1041854;1
5;7;bbecdf0910609df5;2
5;7;bc6ccad91a69a805;89
5;7;bc719a48c782c9c7;6
5;7;bc8495499e076192;99
5;7;bc9e6ebcc26416ac;9
5;7;bd59d445de2a3907;136
5;7;be33f18e4b4267b3;1
5;7;bf11363e860bcc49;2
5;7;c0627a358ab89e97;19
5;7;c076261fce437600;8
5;7;c0829c36675b0f23;5
5;7;c0f7558f6ab89495;2
5;7;c1132ace1a4debc0;3
5;7;c19d987f82722f79;1
5;7;c1cccf33ef614c74;1
5;7;c1cda1ca8e226d40;3
5;7;c1df1281348b627a;2
5;7;c2054dc1aa211f3a;16
5;7;c211c8e569eb86fa;92
5;7;c25166539f059a37;74
5;7;c2a740e027ecf9f0;30
5;7;c2ed2b91f655e01e;1
5;7;c2efbbca286cc26e;18
5;7;c2f945228b74b7a2;1
5;7;c37e4e832efb0330;1
5;7;c46248141abf9a7e;46
5;7;c4665f69350f04a3;12
5;7;c4b054aa91402d01;37
5;7;c4eee887bf7c773d;133
5;7;c4f43251c19c25d3;29
5;7;c54053fd3f135263;2
5;7;c546a0c460980455;11
5;7;c577625aa9692420;10
5;7;c5b3ae4d4bd994e0;6
5;7;c5e0cd5df24c7703;3
5;7;c5e3d72d2c99afcd;1
5;7;c60d7fd01d286e55;1
5;7;c6a1df156845238f;5
5;7;c6b6dcc908ef13d9;7
5;7;c799400b81c0d1de;2
5;7;c7b4230da44bb478;1
5;7;c7c44543ff43fbd6;1
5;7;c89fe67fc50bb8d3;12
5;7;c8bcc56cd00c97c1;28
5;7;c98f88b8d4a80c15;9
5;7;ca0b0f5e412a4fc1;18
5;7;ca4e17e19886f6c9;23
5;7;ca7459f88cc94ae0;1
5;7;caa3d3791eebfd4a;2
5;7;cb2a7c150eb2aa74;2
5;7;cbf7ef875cea347a;4
5;7;cc6ce2393bdc564b;1
5;7;ccbdef31d728b7a0;214
5;7;ccf000ef1f9c9e12;42
5;7;cdcfc2b4be543d56;1
5;7;ce76b98e88cc9213;5
5;7;cf5389c8be29a063;47
5;7;cf609e67986115bd;2
5;7;cf8ee24aed57b10a;44
5;7;cfda38f4cc3d1770;3
5;7;cfeb2c94c67447d6;31
5;7;d0aeac1b273c68c0;23
5;7;d14667e9fc01617d;15
5;7;d15ec4afbc3b2df1;4
5;7;d2321939a65de132;10
5;7;d2de352e88f23e4c;1
5;7;d33865f4e85b1914;1
5;7;d35a9b4f14f8b986;1
5;7;d36afa5fa6d37e92;66
5;7;d3714e79ff452663;1
5;7;d389793c1380ca54;24
5;7;d3d8632554879d59;34
5;7;d49b65dee89fe217;1
5;7;d5011672c3d8e079;1
5;7;d56bebc59df177d2;1
5;7;d5b4ad88b3e16457;1
5;7;d5dd1cb77e552ae2;53
5;7;d75353007063fd8f;29
5;7;d7d7be58acc02238;34
5;7;d8bd4eefabd1ad7e;2
5;7;d8ce6475afb7dcf6;7
5;7;d9036cc795d1f9a5;3
5;7;d94a2d82685a7c00;33
5;7;d950cd6737278eb3;19
5;7;d9871e1e86858683;1
5;7;d9ad8046a9cdea90;13
5;7;da136e81830381eb;133
5;7;da1b4a442840e93d;3
5;7;daa376d637cfefc5;2
5;7;dbed0ade35334c47;69
5;7;dc8c3a40a8d3723a;1
5;7;dcada75f2b241466;21
5;7;dd5aeea380406982;41
5;7;dd60033184ee8e91;7
5;7;ddfee9cf0070303a;58
5;7;def3a897f8f65b11;1
5;7;df2cc10816de5ad6;89
5;7;df433a35cb74b757;108
5;7;df9c5845db03c756;62
5;7;dfc52c435ad105af;1
5;7;e00ebdc5cf3124de;2
5;7;e01ce17ed728a211;61
5;7;e0303ca0bb3019d5;2
5;7;e0321d2af4c51db8;1
5;7;e047b0ce648a1f6a;51
5;7;e07508edddaa6f52;1
5;7;e1a61d4b9cbfe1a9;34
5;7;e258643339fafa6e;17
5;7;e2702289d9a93669;1
5;7;e29ae8546c978f3b;4
5;7;e29bf8a357e9c86c;71
5;7;e36139e53df9cc71;1
5;7;e39b32132e4abc30;1
5;7;e3db6bd3e0efc789;5
5;7;e4397e8aba211996;7
5;7;e45b8f4573ae4b06;65
5;7;e4eb30aa14118ad7;90
5;7;e53f2aa37d158589;4
5;7;e592ad18e7b971bd;30
5;7;e60c5c007507bcb0;1
5;7;e6424e78018e9d93;2
5;7;e6f915b79c6bdadc;41
5;7;e727f5667ac16a5d;34
5;7;e76e4d3d9462ead9;3
5;7;e78db84af057af55;6
5;7;e7a2379cf2d3d50d;2
5;7;e7c52c7a8a41c2e0;267
5;7;e865f2ccb30a67d1;44
5;7;e8ed1ec493bc6c4e;34
5;7;e8ee4e33c07ac37c;18
5;7;e91efa16f3e8160f;51
5;7;e944f534f18d400b;1
5;7;ea54c48e9b944415;15
5;7;ea707efc68ca01bb;68
5;7;eaa617fa18bf6886;1
5;7;eab5896e67ea574d;2
5;7;ed259bf317208df9;2
5;7;ed75ce6d31e57ede;1
5;7;edbc9835e03eabe4;43
5;7;ee14382c997824bf;2
5;7;ee337aaea0b01a5f;14
5;7;eeb6fd22378fb946;4
5;7;eec92f3ca393fb6a;78
5;7;eeee2871db617635;36
5;7;ef6eb529420b5ad2;23
5;7;f0ece52f91ff0b4c;13
5;7;f1cd10000b730056;3
5;7;f1eb6dbee4eda005;46
5;7;f1ecac0e4f04ed12;8
5;7;f271a618828827b3;1
5;7;f2de7e1d0d4f0637;147
5;7;f401def5696f0c55;19
5;7;f404e12e1eeced27;14
5;7;f41794de5a1e4c29;1
5;7;f49208323f2822b2;3
5;7;f58efa07b5f95620;22
5;7;f5d67d3a518321e5;55
5;7;f5f50a52498f72a9;8
5;7;f774f1d060bc1b68;20
5;7;f793d0a59af27931;3
5;7;f804803dd1285ce1;14
5;7;f833327e2e48244f;150
5;7;f93badce2cd0a36c;134
5;7;fa7248c2a1040346;231
5;7;fa8409033a88af07;5
5;7;fad9ddf21eea402c;9
5;7;fb3a74739fb3599f;15
5;7;fbaa383ce45f269e;133
5;7;fc1fdb7cd7ffa52d;4
5;7;fc7364504e40b1b8;27
5;7;fcfc2c1d07a4fa73;29
5;7;fd482be88a19d112;1
5;7;fd52ba1ac1152aee;150
5;7;fdb8023e6e15d117;3
5;7;fdc9fb4c897dc02d;3
5;7;fddfbab3cf125b4e;2
5;7;fe646c9d9044d6ef;2
5;7;ff6e5442b709ffdf;27
5;7;ff6e5bd1a65183b6;3
5;8;00543f55232a3ae3;77
5;8;005c12cfe271d68e;1
5;8;01047fc1096c9151;1
5;8;013f37d8edbe8c0f;2
5;8;016937f21a2aa752;56
5;8;01a83fde5ea99d5c;23
5;8;01c074a9828a20fb;2
5;8;01dbc708db12ad96;4
5;8;01ff9aadfb203451;29
5;8;0223a50878557fc9;33
5;8;025094bb9f106e40;2
5;8;02cba94d3505cf2d;29
5;8;0312d7104242036d;91
5;8;037bb3826740324e;10
5;8;03d6479ddba13b66;1
5;8;03e1a8e5d18df7d6;2
5;8;03e38ba25a4f8bd5;11
5;8;03f7f07ecbf2a3dd;1
5;8;04417fb63aed6723;40
5;8;04f385c0c65f3215;3
5;8;0501af87f2ae3fa2;64
5;8;054eafaa8ccaa230;1
5;8;056e38d983bf6c62;2
5;8;059c75b12c7cfd30;7
5;8;06b7dfef8722f607;38
5;8;0734d102efc65f75;7
5;8;073a27b99f823be1;2
5;8;078451efc7fb027d;1
5;8;07dcdc1cff3bc263;1
5;8;084bc91318ac001f;1
5;8;0876fad9a290ad6f;15
5;8;0883e8b50f19be6e;4
5;8;090d68df506b9670;133
5;8;099a65d6ef85bb43;1
5;8;09ae07f462e4a639;2
5;8;09b55c242e1fc8ca;2
5;8;09cb1e44bf02ddaf;6
5;8;09e0708be0648e88;23
5;8;0abb39e94f60a796;5
5;8;0b4f56e3addf4b93;33
5;8;0b849310e667a790;2
5;8;0b86b53e61681fa2;4
5;8;0bf32a264e0560a4;1
5;8;0c25ed47f6285856;2
5;8;0c608c7fb57f7453;14
5;8;0d3737cac500f237;32
5;8;0dbd17e538f5c8ad;17
5;8;0e1e84a6912a0f6f;5
5;8;0f653a322f7f2709;2
5;8;0fa229152b0794f1;1
5;8;0fa6620ea06e92fe;44
5;8;0fcaaf3e771ed918;37
5;8;0fe280af7b7ae7aa;1
5;8;1004f504809272de;1
5;8;111297464a0c9cc8;10
5;8;11506daa7b1c4cc6;128
5;8;123c5d751610d9a1;26
5;8;127d979915a239ac;146
5;8;1299e4a7eff212ae;86
5;8;12a8587572272de7;7
5;8;12f4be5d2c39cc5d;2
5;8;12f85ad49aef912f;25
5;8;1323753cf078d3f3;3
5;8;134f06cc41d3604d;20
5;8;13d2c910f22d49ce;6
5;8;13f10e96eb891ceb;2
5;8;1460ea57d2c4c210;1
5;8;1499306da860a074;18
5;8;149ba10cb2775b02;17
5;8;151ad89f743009cf;31
5;8;1537982892eeebad;24
5;8;1549e920371041ac;5
5;8;158c64bfc10932ec;6
5;8;16c8d5e7153d2ce4;57
5;8;1807da3d0f1f9c97;125
5;8;18b075ab80d90f13;7
5;8;18bd100d7c5c6efb;1
5;8;18e11619062497f3;24
5;8;18ea6c37a09836c8;47
5;8;198d0463c1b51a07;1
5;8;19bc951e0c72858a;9
5;8;1a58df7312309bd0;42
5;8;1a8125f7f7508c62;1
5;8;1ad9effb25567560;3
5;8;1c2964e2331d94d2;27
5;8;1c52ec915be90dba;35
5;8;1c6a6f19ee29a807;3
5;8;1c771a2dbaf2b125;2
5;8;1c9fe1700f892084;125
5;8;1d4de1145aa14cd2;8
5;8;1d954ef0731a7d82;32
5;8;1db75f9379cf28e6;1
5;8;1dba13c5ef308dc9;56
5;8;1e1b4d1880ead206;39
5;8;1ec299ac72244ffa;10
5;8;1ece2d4a172022eb;1
5;8;20575517df08f8b1;8
5;8;2098f2600f7d9afa;55
5;8;21cc760ee9ff1b78;5
5;8;23134785c9c8e413;1
5;8;23b7aa7d0156eeea;44
