pickup_grid;pickup_weekend;pickup_hour;pickup_cnt_avg
90933b5d44bd6414;1;10;1
90933b5d44bd6414;1;13;1
90b162436d3fff7d;0;0;17.3636363636363636
90b162436d3fff7d;0;1;24.7727272727272727
90b162436d3fff7d;0;2;24.6818181818181818
90b162436d3fff7d;0;3;35.0454545454545455
90b162436d3fff7d;0;4;43.1818181818181818
90b162436d3fff7d;0;5;56.4545454545454545
90b162436d3fff7d;0;6;64.8181818181818182
90b162436d3fff7d;0;7;70.1818181818181818
90b162436d3fff7d;0;8;72.1818181818181818
90b162436d3fff7d;0;9;63.4090909090909091
90b162436d3fff7d;0;10;55.4545454545454545
90b162436d3fff7d;0;11;65.4545454545454545
90b162436d3fff7d;0;12;56.7272727272727273
90b162436d3fff7d;0;13;59
90b162436d3fff7d;0;14;40.6363636363636364
90b162436d3fff7d;0;15;13.9545454545454545
90b162436d3fff7d;0;16;9.2727272727272727
90b162436d3fff7d;0;17;4.6363636363636364
90b162436d3fff7d;0;18;2.6818181818181818
90b162436d3fff7d;0;19;2.125
90b162436d3fff7d;0;20;1.2857142857142857
90b162436d3fff7d;0;21;1.6666666666666667
90b162436d3fff7d;0;22;3
90b162436d3fff7d;0;23;12.2727272727272727
90b162436d3fff7d;1;0;15.875
90b162436d3fff7d;1;1;19.25
90b162436d3fff7d;1;2;30.5
90b162436d3fff7d;1;3;44.75
90b162436d3fff7d;1;4;65.75
90b162436d3fff7d;1;5;77.375
90b162436d3fff7d;1;6;94.375
90b162436d3fff7d;1;7;96.625
90b162436d3fff7d;1;8;101.125
90b162436d3fff7d;1;9;96.625
90b162436d3fff7d;1;10;96
90b162436d3fff7d;1;11;75.125
90b162436d3fff7d;1;12;74.75
90b162436d3fff7d;1;13;66.375
90b162436d3fff7d;1;14;45.375
90b162436d3fff7d;1;15;16.375
90b162436d3fff7d;1;16;9.875
90b162436d3fff7d;1;17;6
90b162436d3fff7d;1;18;3.625
90b162436d3fff7d;1;19;1.8571428571428571
90b162436d3fff7d;1;20;1.3333333333333333
90b162436d3fff7d;1;21;1.2
90b162436d3fff7d;1;22;2.6666666666666667
90b162436d3fff7d;1;23;10.75
90b6d71e5051df0e;0;0;1
90b6d71e5051df0e;0;1;1.4
90b6d71e5051df0e;0;2;1.4
90b6d71e5051df0e;0;3;1.8
90b6d71e5051df0e;0;4;1.2
90b6d71e5051df0e;0;5;1.125
90b6d71e5051df0e;0;6;1.2857142857142857
90b6d71e5051df0e;0;7;1.1111111111111111
90b6d71e5051df0e;0;8;1.2
90b6d71e5051df0e;0;9;1.1428571428571429
90b6d71e5051df0e;0;10;1.1428571428571429
90b6d71e5051df0e;0;11;1
90b6d71e5051df0e;0;12;1
90b6d71e5051df0e;0;13;1
90b6d71e5051df0e;0;14;1.3333333333333333
90b6d71e5051df0e;0;15;1
90b6d71e5051df0e;0;16;1
90b6d71e5051df0e;0;17;1
90b6d71e5051df0e;0;20;1
90b6d71e5051df0e;0;21;1
90b6d71e5051df0e;0;22;1
90b6d71e5051df0e;0;23;1
90b6d71e5051df0e;1;0;1
90b6d71e5051df0e;1;1;1.3333333333333333
90b6d71e5051df0e;1;3;1.5
90b6d71e5051df0e;1;4;1
90b6d71e5051df0e;1;5;1
90b6d71e5051df0e;1;6;1
90b6d71e5051df0e;1;7;1
90b6d71e5051df0e;1;8;1
90b6d71e5051df0e;1;10;1
90b6d71e5051df0e;1;11;1
90b6d71e5051df0e;1;12;1
90b6d71e5051df0e;1;13;1
90b6d71e5051df0e;1;14;1
90b6d71e5051df0e;1;17;1
90b6d71e5051df0e;1;23;1
90c583ff2ba7590a;0;2;1
90c583ff2ba7590a;0;4;1
90c583ff2ba7590a;0;5;1
90c583ff2ba7590a;0;6;1
90c583ff2ba7590a;0;7;1
90c583ff2ba7590a;0;8;1
90c583ff2ba7590a;0;10;1
90c583ff2ba7590a;0;12;1
90c583ff2ba7590a;0;13;1
90c583ff2ba7590a;0;23;1
90c583ff2ba7590a;1;0;1
90c583ff2ba7590a;1;3;1
90c583ff2ba7590a;1;5;1
90c583ff2ba7590a;1;6;1
90c583ff2ba7590a;1;8;1
90c583ff2ba7590a;1;10;1
90c583ff2ba7590a;1;14;1
90d4c7dd3c8d56f2;0;2;1
90d4c7dd3c8d56f2;1;0;1
90e01b533621ea56;0;0;27.5454545454545455
90e01b533621ea56;0;1;41.8636363636363636
90e01b533621ea56;0;2;34.8181818181818182
90e01b533621ea56;0;3;26.8636363636363636
90e01b533621ea56;0;4;25
90e01b533621ea56;0;5;34.1818181818181818
90e01b533621ea56;0;6;30.7727272727272727
90e01b533621ea56;0;7;24.3181818181818182
90e01b533621ea56;0;8;24.3636363636363636
90e01b533621ea56;0;9;28.1818181818181818
90e01b533621ea56;0;10;32.3181818181818182
90e01b533621ea56;0;11;25.4545454545454545
90e01b533621ea56;0;12;25.0454545454545455
90e01b533621ea56;0;13;23.8636363636363636
90e01b533621ea56;0;14;18.5909090909090909
90e01b533621ea56;0;15;10.6818181818181818
90e01b533621ea56;0;16;7.0454545454545455
90e01b533621ea56;0;17;3.8181818181818182
90e01b533621ea56;0;18;2.5909090909090909
90e01b533621ea56;0;19;1.8
90e01b533621ea56;0;20;2.0952380952380952
90e01b533621ea56;0;21;1.65
90e01b533621ea56;0;22;6.9545454545454545
90e01b533621ea56;0;23;31.7272727272727273
90e01b533621ea56;1;0;34.375
90e01b533621ea56;1;1;43.125
90e01b533621ea56;1;2;34.5
90e01b533621ea56;1;3;38.125
90e01b533621ea56;1;4;31.25
90e01b533621ea56;1;5;38.875
90e01b533621ea56;1;6;40
90e01b533621ea56;1;7;29.125
90e01b533621ea56;1;8;24.5
90e01b533621ea56;1;9;33.75
90e01b533621ea56;1;10;33.125
90e01b533621ea56;1;11;31.625
90e01b533621ea56;1;12;27
90e01b533621ea56;1;13;25
90e01b533621ea56;1;14;17.125
90e01b533621ea56;1;15;11.875
90e01b533621ea56;1;16;5.25
90e01b533621ea56;1;17;6.625
90e01b533621ea56;1;18;3.5714285714285714
90e01b533621ea56;1;19;1.6666666666666667
90e01b533621ea56;1;20;2.125
90e01b533621ea56;1;21;2.7142857142857143
90e01b533621ea56;1;22;8.125
90e01b533621ea56;1;23;28.25
90ee3826e41dd488;0;0;1
90ee3826e41dd488;0;2;1
90ee3826e41dd488;0;5;1
90ee3826e41dd488;0;10;1
90ee3826e41dd488;0;12;1
90ee3826e41dd488;0;21;1
90ee3826e41dd488;1;11;1
90ee3826e41dd488;1;14;1
90ee3826e41dd488;1;20;1
91031f84b2c349b3;0;0;1
91031f84b2c349b3;0;1;1
91031f84b2c349b3;0;2;1
91031f84b2c349b3;0;3;1
91031f84b2c349b3;0;5;1
91031f84b2c349b3;0;6;1.2
91031f84b2c349b3;0;7;1
91031f84b2c349b3;0;8;1
91031f84b2c349b3;0;9;1
91031f84b2c349b3;0;10;1
91031f84b2c349b3;0;11;1
91031f84b2c349b3;0;13;1
91031f84b2c349b3;0;23;1
91031f84b2c349b3;1;1;1
911411a9cf12c95d;0;0;1.3
911411a9cf12c95d;0;1;1.25
911411a9cf12c95d;0;2;1.1428571428571429
911411a9cf12c95d;0;3;1.1666666666666667
911411a9cf12c95d;0;4;1
911411a9cf12c95d;0;5;1.0833333333333333
911411a9cf12c95d;0;6;1.25
911411a9cf12c95d;0;7;1.2222222222222222
911411a9cf12c95d;0;8;1.1428571428571429
911411a9cf12c95d;0;9;1.625
911411a9cf12c95d;0;10;1.3
911411a9cf12c95d;0;11;1.2
911411a9cf12c95d;0;12;1
911411a9cf12c95d;0;13;1.1666666666666667
911411a9cf12c95d;0;14;1
911411a9cf12c95d;0;15;1
911411a9cf12c95d;0;22;1
911411a9cf12c95d;0;23;1.2222222222222222
911411a9cf12c95d;1;0;1
911411a9cf12c95d;1;1;1
911411a9cf12c95d;1;2;1.5
911411a9cf12c95d;1;3;1
911411a9cf12c95d;1;4;1
911411a9cf12c95d;1;5;1.3333333333333333
911411a9cf12c95d;1;6;1.4
911411a9cf12c95d;1;7;1
911411a9cf12c95d;1;8;2.6666666666666667
911411a9cf12c95d;1;9;1.4
911411a9cf12c95d;1;10;1.4
911411a9cf12c95d;1;11;1.4
911411a9cf12c95d;1;12;1.3333333333333333
911411a9cf12c95d;1;13;1
911411a9cf12c95d;1;14;1
911411a9cf12c95d;1;22;1
911411a9cf12c95d;1;23;1
9151b81eb7871705;0;6;1
9151b81eb7871705;0;10;1
9151b81eb7871705;0;23;1
91666291d4b3757e;0;0;9.1818181818181818
91666291d4b3757e;0;1;9.5909090909090909
91666291d4b3757e;0;2;11.7727272727272727
91666291d4b3757e;0;3;9.4090909090909091
91666291d4b3757e;0;4;10.5
91666291d4b3757e;0;5;11.2727272727272727
91666291d4b3757e;0;6;12.0909090909090909
91666291d4b3757e;0;7;11.4090909090909091
91666291d4b3757e;0;8;10.8181818181818182
91666291d4b3757e;0;9;12.3181818181818182
91666291d4b3757e;0;10;9.6363636363636364
91666291d4b3757e;0;11;7.4545454545454545
91666291d4b3757e;0;12;8.8636363636363636
91666291d4b3757e;0;13;10
91666291d4b3757e;0;14;5.1363636363636364
91666291d4b3757e;0;15;2.95
91666291d4b3757e;0;16;2.2105263157894737
91666291d4b3757e;0;17;2.4615384615384615
91666291d4b3757e;0;18;1.4444444444444444
91666291d4b3757e;0;19;1
91666291d4b3757e;0;20;1.25
91666291d4b3757e;0;21;1.625
91666291d4b3757e;0;22;1.5833333333333333
91666291d4b3757e;0;23;3.8181818181818182
91666291d4b3757e;1;0;7.25
91666291d4b3757e;1;1;10.5
91666291d4b3757e;1;2;9.75
91666291d4b3757e;1;3;11.875
91666291d4b3757e;1;4;10.375
91666291d4b3757e;1;5;12.625
91666291d4b3757e;1;6;14.5
91666291d4b3757e;1;7;13.25
91666291d4b3757e;1;8;16.5
91666291d4b3757e;1;9;18.5
91666291d4b3757e;1;10;13.375
91666291d4b3757e;1;11;7.875
91666291d4b3757e;1;12;6
91666291d4b3757e;1;13;5.875
91666291d4b3757e;1;14;5.75
91666291d4b3757e;1;15;3.4285714285714286
91666291d4b3757e;1;16;2
91666291d4b3757e;1;17;2
91666291d4b3757e;1;18;1.6666666666666667
91666291d4b3757e;1;19;1.5
91666291d4b3757e;1;20;1.2
91666291d4b3757e;1;21;1
91666291d4b3757e;1;22;1.6666666666666667
91666291d4b3757e;1;23;3.875
916fd1f212b0a426;0;0;1
916fd1f212b0a426;0;10;1
916fd1f212b0a426;0;19;1
916fd1f212b0a426;0;20;1
916fd1f212b0a426;1;2;1
917129c78420d019;0;0;1
917129c78420d019;0;1;1.8235294117647059
917129c78420d019;0;2;3.2857142857142857
917129c78420d019;0;3;3.2857142857142857
917129c78420d019;0;4;3.55
917129c78420d019;0;5;4.8095238095238095
917129c78420d019;0;6;4.6363636363636364
917129c78420d019;0;7;4.2727272727272727
917129c78420d019;0;8;3.2272727272727273
917129c78420d019;0;9;3.2272727272727273
917129c78420d019;0;10;2.5
917129c78420d019;0;11;3.85
917129c78420d019;0;12;3.1428571428571429
917129c78420d019;0;13;4.5909090909090909
917129c78420d019;0;14;3.9523809523809524
917129c78420d019;0;15;1.9444444444444444
917129c78420d019;0;16;2.0625
917129c78420d019;0;17;2.2142857142857143
917129c78420d019;0;18;1.5833333333333333
917129c78420d019;0;19;1
917129c78420d019;0;20;2
917129c78420d019;0;21;1
917129c78420d019;0;22;1
917129c78420d019;0;23;1
917129c78420d019;1;0;1
917129c78420d019;1;1;1.4
917129c78420d019;1;2;1.6
917129c78420d019;1;3;2.1428571428571429
917129c78420d019;1;4;2.875
917129c78420d019;1;5;2.3333333333333333
917129c78420d019;1;6;2.8571428571428571
917129c78420d019;1;7;2
917129c78420d019;1;8;3.25
917129c78420d019;1;9;2.5714285714285714
917129c78420d019;1;10;2.625
917129c78420d019;1;11;1.625
917129c78420d019;1;12;2.625
917129c78420d019;1;13;2.4
917129c78420d019;1;14;2.5
917129c78420d019;1;15;2
917129c78420d019;1;16;1.8333333333333333
917129c78420d019;1;17;1.5714285714285714
917129c78420d019;1;18;1
917129c78420d019;1;19;1.5
917129c78420d019;1;21;1
917129c78420d019;1;22;1
917129c78420d019;1;23;1
9173ca62e9b498e0;1;23;1
9174a72646d91cb3;0;0;1
9174a72646d91cb3;0;2;1
9174a72646d91cb3;0;3;1
9174a72646d91cb3;0;4;1
9174a72646d91cb3;0;5;1
9174a72646d91cb3;0;6;1.3333333333333333
9174a72646d91cb3;0;7;1
9174a72646d91cb3;0;9;1
9174a72646d91cb3;0;10;1
9174a72646d91cb3;0;11;1
9174a72646d91cb3;0;12;1
9174a72646d91cb3;1;0;1
9174a72646d91cb3;1;2;1
9174a72646d91cb3;1;3;1
9174a72646d91cb3;1;4;1
9174a72646d91cb3;1;5;1
9174a72646d91cb3;1;8;2
9174a72646d91cb3;1;13;1
91882e9a93218826;0;0;1.625
91882e9a93218826;0;1;1.5714285714285714
91882e9a93218826;0;2;1.3636363636363636
91882e9a93218826;0;3;1.375
91882e9a93218826;0;4;1
91882e9a93218826;0;5;1.5454545454545455
91882e9a93218826;0;6;1.1
91882e9a93218826;0;7;1.4
91882e9a93218826;0;8;1.3333333333333333
91882e9a93218826;0;9;1.4
91882e9a93218826;0;10;1.5714285714285714
91882e9a93218826;0;11;1.2
91882e9a93218826;0;12;1
91882e9a93218826;0;13;1
91882e9a93218826;0;14;1
91882e9a93218826;0;16;1
91882e9a93218826;0;17;1
91882e9a93218826;0;18;1
91882e9a93218826;0;22;1
91882e9a93218826;0;23;1.1818181818181818
91882e9a93218826;1;0;1.5
91882e9a93218826;1;1;1.25
91882e9a93218826;1;2;2.5
91882e9a93218826;1;3;1.3333333333333333
91882e9a93218826;1;4;1
91882e9a93218826;1;5;1.2
91882e9a93218826;1;6;1.4
91882e9a93218826;1;7;1.5
91882e9a93218826;1;8;1.5
91882e9a93218826;1;9;1.3333333333333333
91882e9a93218826;1;10;1.5
91882e9a93218826;1;11;1.5
91882e9a93218826;1;12;1
91882e9a93218826;1;15;1
91882e9a93218826;1;22;1
91882e9a93218826;1;23;1.25
919a8c658da42871;0;0;1.3333333333333333
919a8c658da42871;0;1;1
919a8c658da42871;0;2;1.5714285714285714
919a8c658da42871;0;3;1.5555555555555556
919a8c658da42871;0;4;1.5
919a8c658da42871;0;5;1.3076923076923077
919a8c658da42871;0;6;1.2857142857142857
919a8c658da42871;0;7;1.6428571428571429
919a8c658da42871;0;8;1.7142857142857143
919a8c658da42871;0;9;1.3636363636363636
919a8c658da42871;0;10;1.5
919a8c658da42871;0;11;1
919a8c658da42871;0;12;1
919a8c658da42871;0;13;1.4285714285714286
919a8c658da42871;0;14;1
919a8c658da42871;0;15;1
919a8c658da42871;0;16;1.5
919a8c658da42871;0;17;1
919a8c658da42871;0;18;1
919a8c658da42871;0;23;1
919a8c658da42871;1;0;1
919a8c658da42871;1;1;1
919a8c658da42871;1;2;1.2
919a8c658da42871;1;3;1.6666666666666667
919a8c658da42871;1;4;1.8
919a8c658da42871;1;5;1.4
919a8c658da42871;1;6;1.3333333333333333
919a8c658da42871;1;7;1.8333333333333333
919a8c658da42871;1;8;1.5
919a8c658da42871;1;9;1.8
919a8c658da42871;1;10;1.5
919a8c658da42871;1;11;1.6
919a8c658da42871;1;12;1
919a8c658da42871;1;13;2
919a8c658da42871;1;14;1
919a8c658da42871;1;15;1
919a8c658da42871;1;16;1.5
919a8c658da42871;1;17;1
919a8c658da42871;1;22;1
91c3d32a37c02041;0;0;1
91c3d32a37c02041;0;1;1.4285714285714286
91c3d32a37c02041;0;2;1.2857142857142857
91c3d32a37c02041;0;3;1.1428571428571429
91c3d32a37c02041;0;4;1.6
91c3d32a37c02041;0;5;1.25
91c3d32a37c02041;0;6;1.3333333333333333
91c3d32a37c02041;0;7;1.125
91c3d32a37c02041;0;8;1.1111111111111111
91c3d32a37c02041;0;9;1.1666666666666667
91c3d32a37c02041;0;10;1
91c3d32a37c02041;0;11;1
91c3d32a37c02041;0;12;1
91c3d32a37c02041;0;13;1
91c3d32a37c02041;0;14;1
91c3d32a37c02041;0;23;1
91c3d32a37c02041;1;0;1
91c3d32a37c02041;1;1;1
91c3d32a37c02041;1;3;1.5
91c3d32a37c02041;1;4;1
91c3d32a37c02041;1;6;1
91c3d32a37c02041;1;7;1
91c3d32a37c02041;1;8;1
91c3d32a37c02041;1;11;1
91c3d32a37c02041;1;12;1
91c3d32a37c02041;1;13;1
91c3d32a37c02041;1;14;2
91c3d32a37c02041;1;15;1
91c3d32a37c02041;1;16;1.5
91c3d32a37c02041;1;23;1
91ddb22e11f8988f;0;0;1.3333333333333333
91ddb22e11f8988f;0;1;1.5
91ddb22e11f8988f;0;2;1.1428571428571429
91ddb22e11f8988f;0;3;1.2
91ddb22e11f8988f;0;4;1.2857142857142857
91ddb22e11f8988f;0;5;1
91ddb22e11f8988f;0;6;1
91ddb22e11f8988f;0;7;1
91ddb22e11f8988f;0;8;1.3333333333333333
91ddb22e11f8988f;0;9;1
91ddb22e11f8988f;0;10;1
91ddb22e11f8988f;0;11;1
91ddb22e11f8988f;0;12;1
91ddb22e11f8988f;0;13;1
91ddb22e11f8988f;0;14;1
91ddb22e11f8988f;0;17;1
91ddb22e11f8988f;0;18;1
91ddb22e11f8988f;0;21;1
91ddb22e11f8988f;0;22;1.4
91ddb22e11f8988f;0;23;1.1428571428571429
91ddb22e11f8988f;1;1;2
91ddb22e11f8988f;1;2;1
91ddb22e11f8988f;1;3;1
91ddb22e11f8988f;1;4;2
91ddb22e11f8988f;1;5;1
91ddb22e11f8988f;1;6;1.3333333333333333
91ddb22e11f8988f;1;7;1
91ddb22e11f8988f;1;8;1
91ddb22e11f8988f;1;9;1
91ddb22e11f8988f;1;11;1
91ddb22e11f8988f;1;12;1
91ddb22e11f8988f;1;14;1
91ddb22e11f8988f;1;22;1.3333333333333333
91ddb22e11f8988f;1;23;1
91ea355bbe0bc539;0;0;1
91ea355bbe0bc539;0;9;1
91ea355bbe0bc539;0;15;1
91ea355bbe0bc539;1;5;1
91fb4026fd196d7e;0;4;1
91fb4026fd196d7e;0;5;1
91fb4026fd196d7e;0;7;1
9200a53dba36e400;0;2;1
9200a53dba36e400;0;5;1
9200a53dba36e400;0;8;1
9200a53dba36e400;0;22;1
9200a53dba36e400;0;23;1
9217e32fdf4b0d24;0;0;3.2380952380952381
9217e32fdf4b0d24;0;1;4.6818181818181818
9217e32fdf4b0d24;0;2;3.0454545454545455
9217e32fdf4b0d24;0;3;3.1904761904761905
9217e32fdf4b0d24;0;4;3.4761904761904762
9217e32fdf4b0d24;0;5;4.5454545454545455
9217e32fdf4b0d24;0;6;3.5
9217e32fdf4b0d24;0;7;4.0952380952380952
9217e32fdf4b0d24;0;8;4.0454545454545455
9217e32fdf4b0d24;0;9;3.2380952380952381
9217e32fdf4b0d24;0;10;4.3636363636363636
9217e32fdf4b0d24;0;11;3.6363636363636364
9217e32fdf4b0d24;0;12;3.75
9217e32fdf4b0d24;0;13;2.7777777777777778
9217e32fdf4b0d24;0;14;2.2222222222222222
9217e32fdf4b0d24;0;15;1.6666666666666667
9217e32fdf4b0d24;0;16;1.25
9217e32fdf4b0d24;0;17;1.2
9217e32fdf4b0d24;0;18;1.2222222222222222
9217e32fdf4b0d24;0;19;1
9217e32fdf4b0d24;0;20;1
9217e32fdf4b0d24;0;21;1
9217e32fdf4b0d24;0;22;1.5
9217e32fdf4b0d24;0;23;2.6666666666666667
9217e32fdf4b0d24;1;0;3
9217e32fdf4b0d24;1;1;4.5
9217e32fdf4b0d24;1;2;4.125
9217e32fdf4b0d24;1;3;2.875
9217e32fdf4b0d24;1;4;5.375
9217e32fdf4b0d24;1;5;4.5
9217e32fdf4b0d24;1;6;5.625
9217e32fdf4b0d24;1;7;4.5
9217e32fdf4b0d24;1;8;3.375
9217e32fdf4b0d24;1;9;4.875
9217e32fdf4b0d24;1;10;4.75
9217e32fdf4b0d24;1;11;4.75
9217e32fdf4b0d24;1;12;4.375
9217e32fdf4b0d24;1;13;3
9217e32fdf4b0d24;1;14;2.75
9217e32fdf4b0d24;1;15;1.75
9217e32fdf4b0d24;1;16;1.4285714285714286
9217e32fdf4b0d24;1;17;1
9217e32fdf4b0d24;1;18;1
9217e32fdf4b0d24;1;19;1.3333333333333333
9217e32fdf4b0d24;1;21;1.6666666666666667
9217e32fdf4b0d24;1;22;1
9217e32fdf4b0d24;1;23;2.375
923a718e4067f545;0;10;1
926ccf463313a954;0;0;1.6875
926ccf463313a954;0;1;3.1578947368421053
926ccf463313a954;0;2;5.1818181818181818
926ccf463313a954;0;3;5.5909090909090909
926ccf463313a954;0;4;6.2727272727272727
926ccf463313a954;0;5;6.5909090909090909
926ccf463313a954;0;6;5.8181818181818182
926ccf463313a954;0;7;6.4090909090909091
926ccf463313a954;0;8;8.7727272727272727
926ccf463313a954;0;9;10.3636363636363636
926ccf463313a954;0;10;8.7272727272727273
926ccf463313a954;0;11;3.7142857142857143
926ccf463313a954;0;12;2.6842105263157895
926ccf463313a954;0;13;1.75
926ccf463313a954;0;14;1.4666666666666667
926ccf463313a954;0;15;1
926ccf463313a954;0;16;1.2222222222222222
926ccf463313a954;0;17;1
926ccf463313a954;0;18;1
926ccf463313a954;0;20;1
926ccf463313a954;0;21;1
926ccf463313a954;0;22;1
926ccf463313a954;0;23;1.3333333333333333
926ccf463313a954;1;0;1.5
926ccf463313a954;1;1;2.25
926ccf463313a954;1;2;3
926ccf463313a954;1;3;5
926ccf463313a954;1;4;4.875
926ccf463313a954;1;5;5.375
926ccf463313a954;1;6;4.75
926ccf463313a954;1;7;6.75
926ccf463313a954;1;8;6.625
926ccf463313a954;1;9;7.375
926ccf463313a954;1;10;6
926ccf463313a954;1;11;3.625
926ccf463313a954;1;12;1.5
926ccf463313a954;1;13;1.2
926ccf463313a954;1;14;1
926ccf463313a954;1;15;1
926ccf463313a954;1;16;1
926ccf463313a954;1;23;1
926d27c14e84f5d0;0;0;8.5909090909090909
926d27c14e84f5d0;0;1;13.6818181818181818
926d27c14e84f5d0;0;2;12.5454545454545455
926d27c14e84f5d0;0;3;12.4090909090909091
926d27c14e84f5d0;0;4;12.0909090909090909
926d27c14e84f5d0;0;5;13.9090909090909091
926d27c14e84f5d0;0;6;16.1363636363636364
926d27c14e84f5d0;0;7;15.0909090909090909
926d27c14e84f5d0;0;8;13.7272727272727273
926d27c14e84f5d0;0;9;20.3636363636363636
926d27c14e84f5d0;0;10;18.1818181818181818
926d27c14e84f5d0;0;11;8.9090909090909091
926d27c14e84f5d0;0;12;6.0909090909090909
926d27c14e84f5d0;0;13;4.5
926d27c14e84f5d0;0;14;3.2727272727272727
926d27c14e84f5d0;0;15;2.5714285714285714
926d27c14e84f5d0;0;16;1.875
926d27c14e84f5d0;0;17;1.7272727272727273
926d27c14e84f5d0;0;18;1.6
926d27c14e84f5d0;0;19;1.1666666666666667
926d27c14e84f5d0;0;20;1
926d27c14e84f5d0;0;21;1.4
926d27c14e84f5d0;0;22;1.3333333333333333
926d27c14e84f5d0;0;23;5.9090909090909091
926d27c14e84f5d0;1;0;6.625
926d27c14e84f5d0;1;1;7.875
926d27c14e84f5d0;1;2;6.625
926d27c14e84f5d0;1;3;10.125
926d27c14e84f5d0;1;4;9.5
926d27c14e84f5d0;1;5;10.25
926d27c14e84f5d0;1;6;9.125
926d27c14e84f5d0;1;7;8.125
926d27c14e84f5d0;1;8;9.125
926d27c14e84f5d0;1;9;10.375
926d27c14e84f5d0;1;10;11.75
926d27c14e84f5d0;1;11;8.125
926d27c14e84f5d0;1;12;5.25
926d27c14e84f5d0;1;13;4.375
926d27c14e84f5d0;1;14;3.5
926d27c14e84f5d0;1;15;1.8333333333333333
926d27c14e84f5d0;1;16;2.25
926d27c14e84f5d0;1;17;1.5
926d27c14e84f5d0;1;18;1
926d27c14e84f5d0;1;19;1
926d27c14e84f5d0;1;20;1
926d27c14e84f5d0;1;21;1
926d27c14e84f5d0;1;22;1
926d27c14e84f5d0;1;23;6.2857142857142857
92c986b04e57c0a3;0;8;1
92c986b04e57c0a3;1;23;1
92ceee4ee19fddbc;1;5;1
92fbf6faff3f3513;0;2;1
92fbf6faff3f3513;0;6;1
92fbf6faff3f3513;1;4;1
930b84bf2748fd40;0;1;1
930b84bf2748fd40;0;2;1
930b84bf2748fd40;0;3;1
930b84bf2748fd40;0;4;1
930b84bf2748fd40;0;5;1
930b84bf2748fd40;0;6;1
930b84bf2748fd40;0;7;1
930b84bf2748fd40;0;8;1
930b84bf2748fd40;0;10;1
930b84bf2748fd40;0;12;1
930b84bf2748fd40;0;13;1
930b84bf2748fd40;0;15;1
930b84bf2748fd40;1;3;1
930b84bf2748fd40;1;5;1
930b84bf2748fd40;1;6;1
930b84bf2748fd40;1;9;1
930b84bf2748fd40;1;12;1
930b84bf2748fd40;1;14;1
93276aa32bb7a639;0;0;3.619047619047619
93276aa32bb7a639;0;1;7.5
93276aa32bb7a639;0;2;10.2272727272727273
93276aa32bb7a639;0;3;9.6363636363636364
93276aa32bb7a639;0;4;13.6818181818181818
93276aa32bb7a639;0;5;12.6818181818181818
93276aa32bb7a639;0;6;15.6818181818181818
93276aa32bb7a639;0;7;16.9090909090909091
93276aa32bb7a639;0;8;17.7272727272727273
93276aa32bb7a639;0;9;18.2272727272727273
93276aa32bb7a639;0;10;16.8636363636363636
93276aa32bb7a639;0;11;14.8181818181818182
93276aa32bb7a639;0;12;9.5
93276aa32bb7a639;0;13;8.0909090909090909
93276aa32bb7a639;0;14;4.380952380952381
93276aa32bb7a639;0;15;2.2105263157894737
93276aa32bb7a639;0;16;1.1666666666666667
93276aa32bb7a639;0;17;1
93276aa32bb7a639;0;18;1
93276aa32bb7a639;0;19;1
93276aa32bb7a639;0;20;1
93276aa32bb7a639;0;21;1
93276aa32bb7a639;0;22;1.6
93276aa32bb7a639;0;23;3.4761904761904762
93276aa32bb7a639;1;0;3.5
93276aa32bb7a639;1;1;6.75
93276aa32bb7a639;1;2;10.625
93276aa32bb7a639;1;3;12.75
93276aa32bb7a639;1;4;15.5
93276aa32bb7a639;1;5;15
93276aa32bb7a639;1;6;14.75
93276aa32bb7a639;1;7;20.25
93276aa32bb7a639;1;8;20
93276aa32bb7a639;1;9;20.375
93276aa32bb7a639;1;10;19.125
93276aa32bb7a639;1;11;18.25
93276aa32bb7a639;1;12;11.5
93276aa32bb7a639;1;13;6.25
93276aa32bb7a639;1;14;3.875
93276aa32bb7a639;1;15;2.4
93276aa32bb7a639;1;16;1.5
93276aa32bb7a639;1;17;2
93276aa32bb7a639;1;18;1
93276aa32bb7a639;1;20;1
93276aa32bb7a639;1;22;1
93276aa32bb7a639;1;23;2.375
9327f47f02775f32;0;0;1
9327f47f02775f32;0;1;1
9327f47f02775f32;0;2;1
9327f47f02775f32;0;3;1
9327f47f02775f32;0;4;1
9327f47f02775f32;0;5;1.1666666666666667
9327f47f02775f32;0;6;1
9327f47f02775f32;0;7;1.1666666666666667
9327f47f02775f32;0;8;1.2727272727272727
9327f47f02775f32;0;9;1.2
9327f47f02775f32;0;10;1
9327f47f02775f32;0;11;1
9327f47f02775f32;0;12;1
9327f47f02775f32;0;13;1
9327f47f02775f32;0;14;1
9327f47f02775f32;0;16;1
9327f47f02775f32;0;23;1
9327f47f02775f32;1;1;1
9327f47f02775f32;1;2;1.3333333333333333
9327f47f02775f32;1;3;1
9327f47f02775f32;1;4;1
9327f47f02775f32;1;5;1
9327f47f02775f32;1;6;1.3333333333333333
9327f47f02775f32;1;7;2
9327f47f02775f32;1;8;1
9327f47f02775f32;1;9;1.5
9327f47f02775f32;1;10;1.3333333333333333
9327f47f02775f32;1;11;1.6666666666666667
9327f47f02775f32;1;12;1
9327f47f02775f32;1;23;2
93667eabff8e791c;0;0;1.25
